ecg_value
-1.1120781
-1.1596855
-1.2001654
-1.2291808
-1.245903
-1.2536893
-1.2564995
-1.2589456
-1.2642337
-1.2726274
-1.2833863
-1.2946055
-1.3050956
-1.3138952
-1.3213441
-1.3289722
-1.3373504
-1.3468614
-1.356964
-1.3669754
-1.3760085
-1.3835145
-1.390072
-1.3956834
-1.400217
-1.4031235
-1.4037962
-1.4019315
-1.3977196
-1.3927865
-1.3887285
-1.3866504
-1.3865778
-1.3869166
-1.3846637
-1.3757693
-1.3571832
-1.327786
-1.2895263
-1.2479286
-1.2103521
-1.1828442
-1.1657975
-1.1518351
-1.1263444
-1.0721381
-0.9776086
-0.84376395
-0.6870902
-0.5355437
-0.41982985
-0.363085
-0.373322
-0.4423474
-0.54969066
-0.6694352
-0.7767803
-0.8532154
-0.8896372
-0.88673943
-0.85352284
-0.8032565
-0.7479138
-0.69296813
-0.6351118
-0.5645263
-0.47051862
-0.34880853
-0.20679726
-0.06415199
0.05168679
0.11346807
0.10255881
0.01579995
-0.13155158
-0.3075815
-0.46939278
-0.571158
-0.5723202
-0.4445119
-0.17597163
0.22632599
0.7363674
1.3111355
1.895787
2.432786
2.8736262
3.1895604
3.3764575
3.4508922
3.439571
3.3673732
3.2494214
3.0893743
2.8828762
2.6233394
2.3071811
1.937364
1.5250338
1.0893203
0.6550846
0.24854721
-0.108390264
-0.40361527
-0.6377427
-0.8228229
-0.97693616
-1.1167347
-1.2509918
-1.3776143
-1.4854547
-1.5603869
-1.5933546
-1.5870706
-1.5578843
-1.5305194
-1.5257136
-1.5444173
-1.5553893
-1.4939795
-1.2773631
-0.8348592
-0.14326738
0.74934673
1.7264819
2.6362638
3.3420374
3.7668598
3.9114656
3.8406246
3.6491227
3.4254923
3.2276342
3.0754912
2.957809
2.8461177
2.7092657
2.5243335
2.2823293
1.9886116
1.6591204
1.3144779
0.9744886
0.65493405
0.366991
0.11813348
-0.08711804
-0.2473239
-0.364469
-0.44330046
-0.4891804
-0.5053679
-0.49141893
-0.44397143
-0.35975677
-0.23923424
-0.0887963
0.07971711
0.25193053
0.41476485
0.55940795
0.68243843
0.78533185
0.8732347
0.95368236
1.0353044
1.1262699
1.2324919
1.356065
1.4946129
1.6419166
1.7896318
1.929421
2.054716
2.1615503
2.2483113
2.3148358
2.3616822
2.3903732
2.4047666
2.4128025
2.427323
2.464862
2.5422516
2.6719542
2.8576238
3.0913968
3.3540583
3.6185658
3.8563323
4.044379
4.170732
4.2360444
4.2512827
4.233091
4.1990037
4.163901
4.138008
4.126164
4.1281366
4.139914
4.155756
4.17037
4.180355
4.1843634
4.1822314
4.1739454
4.159335
4.1387563
4.1142635
4.0903397
4.073329
4.069244
4.080301
4.101226
4.116846
4.102495
4.028088
3.8652732
3.5954168
3.2153714
2.7387013
2.19212
1.6089666
1.0222735
0.4591973
-0.06246585
-0.5353225
